total_requests,successful_requests,failed_requests,fallback_successes,static_fallbacks,cache_hits,availability,error_rate,latency_p50_ms,latency_p95_ms,latency_p99_ms,fallback_success_rate,cache_hit_rate,circuit_open_count,recovery_time_ms,estimated_cost,estimated_cost_saved,scenario_primary_timeout_100,scenario_primary_flaky_50,scenario_all_healthy,scenario_primary_timeout_100_total_requests,scenario_primary_timeout_100_successful_requests,scenario_primary_timeout_100_failed_requests,scenario_primary_timeout_100_fallback_successes,scenario_primary_timeout_100_static_fallbacks,scenario_primary_timeout_100_cache_hits,scenario_primary_timeout_100_availability,scenario_primary_timeout_100_error_rate,scenario_primary_timeout_100_latency_p50_ms,scenario_primary_timeout_100_latency_p95_ms,scenario_primary_timeout_100_latency_p99_ms,scenario_primary_timeout_100_fallback_success_rate,scenario_primary_timeout_100_cache_hit_rate,scenario_primary_timeout_100_circuit_open_count,scenario_primary_timeout_100_recovery_time_ms,scenario_primary_timeout_100_estimated_cost,scenario_primary_timeout_100_estimated_cost_saved,scenario_primary_flaky_50_total_requests,scenario_primary_flaky_50_successful_requests,scenario_primary_flaky_50_failed_requests,scenario_primary_flaky_50_fallback_successes,scenario_primary_flaky_50_static_fallbacks,scenario_primary_flaky_50_cache_hits,scenario_primary_flaky_50_availability,scenario_primary_flaky_50_error_rate,scenario_primary_flaky_50_latency_p50_ms,scenario_primary_flaky_50_latency_p95_ms,scenario_primary_flaky_50_latency_p99_ms,scenario_primary_flaky_50_fallback_success_rate,scenario_primary_flaky_50_cache_hit_rate,scenario_primary_flaky_50_circuit_open_count,scenario_primary_flaky_50_recovery_time_ms,scenario_primary_flaky_50_estimated_cost,scenario_primary_flaky_50_estimated_cost_saved,scenario_all_healthy_total_requests,scenario_all_healthy_successful_requests,scenario_all_healthy_failed_requests,scenario_all_healthy_fallback_successes,scenario_all_healthy_static_fallbacks,scenario_all_healthy_cache_hits,scenario_all_healthy_availability,scenario_all_healthy_error_rate,scenario_all_healthy_latency_p50_ms,scenario_all_healthy_latency_p95_ms,scenario_all_healthy_latency_p99_ms,scenario_all_healthy_fallback_success_rate,scenario_all_healthy_cache_hit_rate,scenario_all_healthy_circuit_open_count,scenario_all_healthy_recovery_time_ms,scenario_all_healthy_estimated_cost,scenario_all_healthy_estimated_cost_saved
300,298,2,64,2,176,0.9933,0.0067,261.98,317.42,319.6,0.9697,0.5867,8,2205.99,0.054128,0.176,pass,pass,pass,100,100,0,44,0,56,1.0,0.0,290.47,318.3,319.4,1.0,0.56,6,,0.014526,0.056,100,98,2,20,2,60,0.98,0.02,264.34,317.65,320.14,0.9091,0.6,2,2205.99,0.017032,0.06,100,100,0,0,0,60,1.0,0.0,211.44,235.3,237.02,0.0,0.6,0,,0.02257,0.06
